Transaction_ID,Product_ID,Customer_ID,Purchase_Date,Quantity,Total_Price
1012.0,1475.0,1529.0,2024-07-17,1.0,
1013.0,1540.0,120.0,2023-10-09,5.0,460.58
1014.0,1476.0,2042.0,2024-05-14,4.0,29.95
,1743.0,,2024-03-14,2.0,65.11
1016.0,1539.0,996.0,2024-10-31,1.0,134.02
1017.0,1454.0,571.0,2023-10-04,1.0,37.08
1018.0,1018.0,2526.0,2024-02-17,5.0,430.6
1019.0,1344.0,2319.0,2023-04-02,2.0,299.99
1020.0,1344.0,2070.0,2024-07-10,5.0,212.13
1021.0,1513.0,2867.0,2024-09-19,5.0,79.13
1022.0,1612.0,94.0,2023-06-17,5.0,436.72
,1916.0,856.0,2024-02-19,2.0,411.12
1024.0,1081.0,2544.0,2023-10-03,5.0,
1025.0,1305.0,320.0,2023-04-19,3.0,426.77
,1349.0,1654.0,2024-11-18,1.0,31.74
1027.0,1810.0,1454.0,,1.0,38.58
1028.0,1601.0,1114.0,2024-10-06,5.0,76.13
1029.0,1299.0,1977.0,2024-07-24,5.0,196.86
1030.0,1239.0,2671.0,2024-01-10,2.0,188.28
1031.0,1831.0,,2023-03-13,1.0,425.02
1032.0,1963.0,73.0,2023-04-03,3.0,72.74
1033.0,1144.0,2333.0,2024-10-16,3.0,141.3
1034.0,1926.0,,2025-01-13,2.0,439.44
1035.0,1277.0,1969.0,2024-04-12,2.0,
1036.0,1286.0,1543.0,2024-08-04,3.0,285.97
1037.0,1071.0,299.0,2024-04-17,5.0,306.86
1038.0,1474.0,2844.0,2023-12-30,3.0,202.52
1039.0,1071.0,763.0,2024-10-02,5.0,437.67
1040.0,1238.0,186.0,2024-12-01,1.0,172.28
1041.0,1117.0,1237.0,2023-07-17,3.0,442.37
1042.0,1833.0,256.0,,1.0,416.7
1043.0,1873.0,2105.0,2024-03-06,3.0,164.03
1044.0,1436.0,800.0,2024-07-03,5.0,90.53
1045.0,1122.0,2445.0,2024-05-14,1.0,156.34
1046.0,1468.0,1251.0,2025-02-11,4.0,92.84
1047.0,1188.0,2929.0,,1.0,103.28
1048.0,1797.0,920.0,2024-05-13,3.0,211.6
1049.0,1429.0,1279.0,2024-09-19,5.0,410.93
1050.0,1678.0,1460.0,2024-04-15,4.0,212.76
1051.0,1607.0,2575.0,2024-02-23,4.0,68.97
1052.0,1532.0,1511.0,2023-05-25,5.0,135.13
1053.0,,2647.0,,3.0,443.47
1054.0,1432.0,937.0,2024-09-08,4.0,331.89
1055.0,1170.0,360.0,2024-03-29,1.0,10.66
1056.0,1591.0,494.0,,2.0,279.83
1057.0,1982.0,1600.0,2023-04-10,5.0,447.13
1058.0,1508.0,2800.0,2024-04-26,4.0,357.09
1059.0,1636.0,352.0,2023-05-29,3.0,406.91
1060.0,1505.0,2587.0,2024-06-10,1.0,361.78
1061.0,1077.0,2197.0,2024-03-13,5.0,
1062.0,,2981.0,2024-08-03,2.0,10.62
1063.0,1692.0,63.0,2023-12-07,1.0,472.01
1064.0,1750.0,633.0,2024-11-01,3.0,426.01
1065.0,1985.0,,2024-08-26,4.0,318.4
1066.0,1597.0,246.0,2024-10-15,1.0,402.74
,1458.0,1574.0,2023-10-15,5.0,393.07
1068.0,1318.0,2792.0,2023-08-08,5.0,37.91
1069.0,1574.0,1673.0,2024-08-25,2.0,420.09
1070.0,1532.0,1207.0,2023-09-26,2.0,87.77
1071.0,1479.0,1677.0,2023-08-31,3.0,368.19
1072.0,1929.0,1657.0,2024-09-14,4.0,269.34
1073.0,1239.0,1160.0,2023-10-01,1.0,285.42
,1767.0,215.0,2024-03-16,,249.41
1075.0,1746.0,411.0,2024-11-01,2.0,161.0
1076.0,1940.0,442.0,2023-11-17,1.0,246.31
1077.0,1742.0,1515.0,2024-10-12,3.0,290.21
1078.0,1688.0,2207.0,2023-11-09,2.0,439.07
1079.0,1925.0,629.0,2023-06-17,2.0,332.2
1080.0,1855.0,1791.0,2023-11-07,5.0,222.42
1081.0,1290.0,2678.0,2024-11-26,2.0,229.24
1082.0,1912.0,629.0,2023-06-30,2.0,16.79
1083.0,1057.0,111.0,2024-04-09,1.0,256.82
,1367.0,2403.0,2024-04-07,2.0,380.21
1085.0,1799.0,2668.0,2023-07-22,5.0,26.85
1086.0,1327.0,2578.0,2023-12-04,3.0,123.89
1087.0,1612.0,195.0,2023-06-05,4.0,475.0
1088.0,1236.0,1207.0,2024-10-28,1.0,30.95
,1892.0,1153.0,2024-09-23,1.0,256.9
1090.0,1821.0,1120.0,2023-08-28,5.0,446.89
1091.0,1957.0,2008.0,2023-08-22,3.0,271.05
1092.0,1304.0,209.0,2025-02-09,5.0,180.74
1093.0,1518.0,1719.0,2024-11-03,,
1094.0,1183.0,1550.0,2023-12-24,5.0,197.19
1095.0,1206.0,1954.0,2024-02-13,2.0,40.63
1096.0,1035.0,2087.0,2023-06-12,3.0,380.39
1097.0,1700.0,454.0,,1.0,189.63
1098.0,,658.0,2025-01-23,1.0,235.38
1099.0,1446.0,2044.0,2023-04-15,2.0,395.83
1100.0,1284.0,1929.0,2023-10-19,1.0,12.38
1101.0,1064.0,2768.0,2023-10-04,2.0,31.25
1102.0,1893.0,1568.0,2024-01-09,3.0,298.82
1103.0,1923.0,1798.0,2023-09-19,5.0,64.07
1104.0,1606.0,1701.0,,3.0,322.22
1105.0,1079.0,986.0,2023-07-23,4.0,293.9
1106.0,1567.0,1609.0,2023-12-03,3.0,288.53
1107.0,1224.0,978.0,2024-11-05,4.0,227.02
1108.0,1677.0,1144.0,,1.0,474.53
1109.0,1546.0,638.0,2023-06-01,1.0,438.48
1110.0,1192.0,2324.0,2024-01-19,4.0,107.57
1111.0,1064.0,1646.0,2023-07-06,5.0,55.29
1112.0,1434.0,655.0,2024-04-30,1.0,427.74
1113.0,1998.0,2047.0,2024-01-05,3.0,442.06
1114.0,1434.0,,2024-03-07,1.0,342.8
1115.0,1418.0,2636.0,2024-04-20,2.0,417.26
1116.0,1975.0,1150.0,2024-04-21,4.0,37.83
1117.0,1923.0,2028.0,2024-08-15,5.0,434.33
1118.0,1377.0,1405.0,,3.0,58.96
1119.0,1164.0,843.0,2023-06-16,4.0,181.72
1120.0,1233.0,387.0,2024-08-24,,32.77
1121.0,1437.0,2189.0,2024-04-13,1.0,129.42
1122.0,1055.0,2937.0,,2.0,308.61
1123.0,1067.0,702.0,2024-02-11,4.0,29.15
1124.0,1454.0,2405.0,2024-12-16,5.0,364.09
1125.0,1395.0,1300.0,2023-05-10,3.0,302.34
1126.0,1160.0,544.0,2024-01-28,1.0,493.71
1127.0,1268.0,50.0,2024-12-01,1.0,428.84
1128.0,1635.0,596.0,2024-09-24,2.0,321.0
1129.0,1167.0,445.0,2024-06-21,4.0,452.28
1130.0,1075.0,1049.0,,4.0,74.44
1131.0,1200.0,880.0,2024-03-06,3.0,63.24
1132.0,1064.0,1970.0,2025-02-07,5.0,78.67
1133.0,1360.0,2016.0,2023-06-27,4.0,336.14
,1820.0,908.0,2024-04-20,2.0,211.07
1135.0,1033.0,792.0,2024-04-26,3.0,286.88
1136.0,1995.0,204.0,2023-07-29,4.0,24.91
,1108.0,2943.0,2024-10-19,,
1138.0,1662.0,1214.0,2023-09-22,3.0,115.74
1139.0,1718.0,2164.0,2023-12-06,4.0,23.61
1140.0,1890.0,2469.0,2024-01-26,2.0,383.19
1141.0,1598.0,856.0,2024-06-13,2.0,409.99
1142.0,1134.0,558.0,2023-07-08,4.0,178.6
1143.0,1273.0,1316.0,2023-06-03,4.0,384.3
1144.0,1218.0,707.0,2023-03-23,4.0,33.61
1145.0,1847.0,358.0,2024-06-21,5.0,313.88
1146.0,1755.0,2610.0,2024-06-07,2.0,113.0
1147.0,1148.0,51.0,,,265.91
1148.0,1148.0,397.0,2024-06-23,3.0,258.68
1149.0,1352.0,518.0,2025-01-05,3.0,229.85
1150.0,1884.0,,2024-09-23,3.0,490.8
1151.0,1391.0,34.0,2023-10-09,5.0,8.87
1152.0,1467.0,2652.0,2023-06-16,3.0,399.57
1153.0,1149.0,1358.0,2024-09-19,3.0,245.1
1154.0,1010.0,387.0,2024-05-18,1.0,316.87
1155.0,1017.0,367.0,2024-09-11,1.0,432.6
1156.0,,2682.0,2023-07-29,5.0,391.14
1157.0,1236.0,2176.0,2024-06-13,2.0,255.83
1158.0,1631.0,465.0,2024-07-07,3.0,340.07
1159.0,1047.0,185.0,,3.0,197.97
,1526.0,2736.0,2023-08-16,5.0,62.94
1161.0,1692.0,1868.0,2023-07-16,4.0,370.42
1162.0,1636.0,1868.0,,5.0,308.55
1163.0,1042.0,611.0,2023-04-27,,54.62
1164.0,1191.0,2573.0,2024-01-15,4.0,141.59
1165.0,1437.0,480.0,2024-09-13,2.0,341.47
,1097.0,491.0,2024-11-26,2.0,271.48
1167.0,1907.0,2592.0,2024-09-13,3.0,460.71
1168.0,1797.0,1201.0,2023-09-27,5.0,361.25
,1654.0,289.0,2024-05-28,2.0,213.46
,1208.0,1231.0,2024-02-26,2.0,85.34
1171.0,1402.0,1498.0,2025-02-08,2.0,281.35
1172.0,1873.0,1440.0,2023-11-02,3.0,135.77
1173.0,1632.0,1804.0,2025-02-02,3.0,83.63
1174.0,1552.0,1834.0,2023-07-04,5.0,238.22
1175.0,1320.0,763.0,2025-02-08,1.0,56.55
1176.0,1387.0,273.0,2024-08-29,3.0,485.25
1177.0,1151.0,1315.0,2024-07-22,4.0,366.37
1178.0,1149.0,1298.0,2023-10-03,3.0,480.97
1179.0,1215.0,175.0,2023-08-10,2.0,197.39
1180.0,1113.0,2965.0,2024-02-01,3.0,90.75
1181.0,1918.0,916.0,2023-12-07,2.0,368.41
1182.0,1006.0,1043.0,2023-05-01,5.0,
,1895.0,1600.0,2024-10-23,4.0,78.41
1184.0,1892.0,1579.0,2023-09-22,3.0,32.5
1185.0,1111.0,983.0,2024-04-28,,444.96
1186.0,1459.0,1568.0,2024-09-11,4.0,331.82
1187.0,1441.0,2586.0,2024-09-03,4.0,80.38
1188.0,1680.0,430.0,2024-07-28,4.0,438.71
1189.0,1251.0,859.0,2024-12-02,4.0,394.59
1190.0,1005.0,1515.0,2023-10-28,3.0,67.0
1191.0,1046.0,2757.0,2023-09-24,1.0,92.09
1192.0,1069.0,1480.0,2024-08-31,1.0,450.88
1193.0,1257.0,1777.0,2025-02-01,5.0,5.25
1194.0,1070.0,687.0,2024-03-14,1.0,431.74
1195.0,1890.0,1509.0,,1.0,290.42
,1940.0,750.0,2023-11-18,4.0,211.28
1197.0,,1159.0,2024-02-16,3.0,491.56
1198.0,1695.0,186.0,2023-05-23,5.0,428.7
1199.0,,2540.0,2025-02-03,4.0,279.79
1200.0,1554.0,1643.0,2023-05-11,4.0,11.39
1201.0,1962.0,806.0,2025-01-10,,95.88
1202.0,1785.0,1161.0,2023-08-05,3.0,347.53
1203.0,1765.0,1384.0,,2.0,199.87
1204.0,1401.0,545.0,2024-03-31,5.0,260.24
1205.0,1292.0,2391.0,2023-06-27,3.0,361.01
1206.0,1504.0,602.0,2024-03-07,1.0,379.57
1207.0,1417.0,1848.0,,2.0,159.03
1208.0,1580.0,1222.0,2024-09-16,1.0,328.13
1209.0,1222.0,1761.0,2023-05-24,1.0,353.16
1210.0,1251.0,2634.0,2024-09-28,5.0,365.39
1211.0,1252.0,1012.0,2024-09-19,2.0,193.02
1212.0,1941.0,527.0,2025-02-08,5.0,395.81
1213.0,1823.0,735.0,2024-07-09,3.0,
1214.0,1365.0,,2023-11-07,3.0,455.75
1215.0,1605.0,359.0,2023-09-16,4.0,237.36
1216.0,1629.0,1418.0,2023-05-11,3.0,400.22
1217.0,1413.0,2060.0,,4.0,499.11
1218.0,1573.0,1171.0,2024-06-21,4.0,354.53
1219.0,1437.0,2929.0,2024-09-09,1.0,223.89
1220.0,1107.0,1356.0,2023-12-01,5.0,26.65
1221.0,1503.0,758.0,2024-09-17,3.0,108.47
1222.0,1135.0,2206.0,2024-03-28,3.0,421.45
1223.0,,2896.0,2023-08-19,1.0,454.35
1224.0,1916.0,2495.0,2023-08-01,3.0,242.3
1225.0,1266.0,2420.0,2024-07-02,5.0,256.85
1226.0,,2233.0,2024-10-20,5.0,482.65
1227.0,1389.0,2118.0,2023-06-08,1.0,126.22
1228.0,1230.0,1210.0,2024-07-23,2.0,366.84
1229.0,1766.0,2588.0,,1.0,16.3
1230.0,,,2023-12-25,2.0,177.27
1231.0,1573.0,2362.0,2025-01-30,1.0,242.3
1232.0,1821.0,1748.0,2023-06-01,2.0,41.25
1233.0,1012.0,,2023-05-22,1.0,117.69
1234.0,,316.0,2024-03-13,2.0,
1235.0,1382.0,943.0,2025-02-13,4.0,416.24
1236.0,1845.0,2622.0,2024-03-16,1.0,203.09
1237.0,1409.0,148.0,2025-01-15,4.0,132.81
,1626.0,,2025-02-08,2.0,413.9
1239.0,1447.0,2441.0,2025-01-06,5.0,150.93
1240.0,1585.0,244.0,2023-03-18,1.0,
1241.0,1247.0,248.0,2023-08-10,5.0,415.44
1242.0,1324.0,2879.0,2025-02-12,2.0,114.21
1243.0,1868.0,641.0,2023-08-04,,134.68
1244.0,1051.0,1550.0,2023-07-29,2.0,45.31
1245.0,1773.0,477.0,2024-04-25,,34.94
,1023.0,,2024-03-29,5.0,487.96
1247.0,1324.0,189.0,2023-11-12,5.0,100.8
1248.0,1271.0,2464.0,2023-05-24,3.0,143.24
1249.0,1428.0,2744.0,2025-01-15,5.0,50.31
1250.0,1214.0,2407.0,2024-07-05,5.0,245.7
1251.0,1170.0,97.0,2023-12-11,5.0,79.19
1252.0,1987.0,1809.0,2023-07-29,,285.5
1253.0,1825.0,297.0,,4.0,88.16
1254.0,1668.0,182.0,,2.0,485.85
1255.0,1676.0,2857.0,2023-04-14,1.0,
1256.0,1630.0,627.0,2024-07-20,4.0,461.17
1257.0,1893.0,260.0,2024-05-26,2.0,347.44
1258.0,1699.0,1513.0,2024-09-03,2.0,39.44
1259.0,1417.0,616.0,2023-08-28,3.0,246.85
1260.0,1149.0,2753.0,2024-12-20,4.0,419.69
1261.0,1656.0,521.0,2024-05-07,,315.13
1262.0,1560.0,1745.0,2025-01-04,3.0,184.94
,1272.0,140.0,2023-07-06,2.0,14.45
1264.0,1517.0,2417.0,2024-03-20,1.0,58.96
1265.0,1101.0,697.0,2023-12-19,4.0,257.41
1266.0,1033.0,2007.0,,1.0,109.15
1267.0,1860.0,1092.0,2024-02-12,1.0,150.35
1268.0,1103.0,1651.0,2023-05-09,3.0,404.64
1269.0,1511.0,1343.0,2024-04-14,3.0,423.47
1270.0,,89.0,,3.0,161.47
1271.0,1483.0,,2024-08-16,5.0,255.88
1272.0,1976.0,939.0,2024-05-08,2.0,265.83
1273.0,1661.0,1068.0,,5.0,36.86
1274.0,1014.0,2922.0,2024-10-29,5.0,9.29
1275.0,,640.0,,4.0,352.25
1276.0,1595.0,2.0,2025-01-24,1.0,346.43
1277.0,1445.0,1499.0,2023-09-24,3.0,125.91
1278.0,1372.0,2141.0,2024-03-11,4.0,18.71
1279.0,1846.0,2863.0,2023-10-09,,387.36
1280.0,1881.0,1960.0,2023-08-26,2.0,
,1197.0,2243.0,2024-12-03,1.0,400.2
1282.0,1563.0,420.0,2023-07-21,2.0,
1283.0,1188.0,1151.0,2024-03-12,3.0,456.26
1284.0,1025.0,741.0,2023-07-29,1.0,392.14
1285.0,1161.0,175.0,2024-11-29,5.0,414.41
1286.0,1869.0,2523.0,2023-09-19,4.0,177.76
1287.0,1187.0,1599.0,2023-05-29,3.0,15.26
1288.0,1934.0,585.0,2025-01-13,2.0,329.0
1289.0,1217.0,440.0,2023-06-11,1.0,361.68
1290.0,1262.0,1711.0,2025-02-16,4.0,150.29
1291.0,1043.0,11.0,2024-03-31,5.0,60.13
1292.0,1663.0,1557.0,2023-12-26,2.0,198.27
1293.0,1161.0,1961.0,2023-09-23,1.0,78.97
1294.0,1278.0,1290.0,2024-10-18,2.0,159.52
1295.0,1427.0,1490.0,2024-06-01,1.0,119.52
1296.0,1320.0,1824.0,2023-07-02,5.0,471.42
1297.0,1179.0,878.0,2023-08-04,1.0,195.3
,1819.0,2149.0,2024-06-24,5.0,89.68
1299.0,1688.0,2366.0,2023-11-05,1.0,99.49
1300.0,,2055.0,2024-04-24,4.0,382.65
1301.0,1135.0,71.0,2023-11-28,4.0,380.56
1302.0,1386.0,547.0,2024-05-13,1.0,34.06
1303.0,1261.0,28.0,2024-02-24,2.0,164.34
1304.0,1685.0,2479.0,2024-10-17,2.0,358.41
1305.0,1189.0,2535.0,2024-04-26,3.0,429.4
1306.0,1157.0,1646.0,2024-06-07,4.0,324.11
1307.0,1877.0,466.0,2025-01-05,,179.81
1308.0,1539.0,1332.0,2025-01-24,4.0,389.33
1309.0,1447.0,1651.0,2023-07-07,5.0,202.28
1310.0,1797.0,725.0,2023-10-06,2.0,480.86
1311.0,1476.0,749.0,2024-01-16,5.0,39.78
1312.0,1394.0,2760.0,2024-01-18,4.0,333.69
1313.0,1636.0,1408.0,2023-08-27,4.0,422.7
1314.0,1418.0,2968.0,2023-05-05,4.0,106.32
1315.0,1964.0,2238.0,2024-02-17,1.0,301.09
,1873.0,1152.0,2023-07-24,2.0,53.26
1317.0,1554.0,1140.0,2023-03-04,2.0,289.14
1318.0,1003.0,,2025-01-19,4.0,47.01
1319.0,1647.0,1651.0,,1.0,383.74
1320.0,1046.0,790.0,2023-05-09,,335.01
1321.0,1397.0,,2025-01-01,2.0,345.81
1322.0,1168.0,1335.0,2023-10-25,1.0,189.19
1323.0,1448.0,1789.0,2023-11-08,4.0,248.93
1324.0,1380.0,2840.0,2024-12-16,1.0,
1325.0,1627.0,,2023-05-24,3.0,93.99
1326.0,1145.0,2724.0,2024-10-24,1.0,260.42
1327.0,1805.0,2960.0,2024-03-03,3.0,485.82
1328.0,1819.0,1537.0,2023-08-20,2.0,325.75
1329.0,1486.0,706.0,2023-11-12,5.0,452.98
1330.0,1829.0,2300.0,2023-07-08,5.0,343.33
1331.0,1525.0,1344.0,2024-07-01,2.0,411.38
1332.0,1191.0,555.0,2025-01-19,3.0,59.36
1333.0,1386.0,2630.0,2024-10-07,3.0,425.35
1334.0,1584.0,466.0,2024-06-18,5.0,467.41
1335.0,1474.0,1290.0,2024-06-28,1.0,362.17
1336.0,1900.0,788.0,2024-10-08,3.0,146.24
1337.0,1461.0,,,2.0,90.91
1338.0,1201.0,639.0,2023-07-08,4.0,264.63
1339.0,,2146.0,2025-01-08,2.0,188.38
1340.0,1666.0,890.0,2023-06-13,5.0,340.55
1341.0,1521.0,1096.0,2023-04-19,2.0,17.85
1342.0,1011.0,1303.0,2025-01-07,1.0,368.0
,1643.0,1631.0,2024-09-04,2.0,142.18
1344.0,1567.0,1808.0,2025-01-19,3.0,391.31
1345.0,1726.0,2167.0,2023-04-28,5.0,280.37
1346.0,1024.0,296.0,2023-08-05,,138.4
1347.0,1657.0,667.0,2024-07-16,4.0,495.66
1348.0,1162.0,720.0,2024-11-07,4.0,371.48
1349.0,1249.0,2638.0,2025-02-07,3.0,255.33
1350.0,1610.0,538.0,,2.0,133.69
1351.0,1835.0,1326.0,2024-07-22,1.0,381.06
1352.0,1376.0,988.0,2025-02-02,2.0,262.61
1353.0,1570.0,136.0,2023-08-04,3.0,411.7
1354.0,1252.0,1249.0,2023-07-21,3.0,
1355.0,1689.0,561.0,2023-11-21,3.0,272.38
1356.0,1716.0,1140.0,2024-07-04,3.0,306.49
1357.0,1602.0,2161.0,2024-12-21,3.0,422.25
1358.0,1017.0,2426.0,2024-10-21,3.0,160.75
1359.0,1152.0,1713.0,2024-01-24,1.0,481.69
1360.0,1980.0,2836.0,2024-05-28,,19.26
1361.0,1607.0,1619.0,2024-10-16,3.0,315.93
1362.0,1268.0,2185.0,2023-11-29,1.0,185.82
1363.0,1844.0,1957.0,,5.0,180.51
,1741.0,917.0,2023-04-24,5.0,212.2
1365.0,1905.0,192.0,2023-03-30,5.0,209.78
1366.0,1114.0,2035.0,2023-03-05,3.0,23.75
1367.0,1500.0,1581.0,2023-11-24,4.0,426.95
1368.0,1462.0,85.0,2024-07-25,2.0,
1369.0,1761.0,630.0,2024-11-04,2.0,415.55
1370.0,1993.0,1612.0,2023-10-12,5.0,276.31
1371.0,1234.0,1235.0,2024-11-28,2.0,496.37
1372.0,1856.0,1166.0,2023-05-09,4.0,140.8
1373.0,1698.0,2968.0,2024-05-24,4.0,95.21
1374.0,1789.0,1655.0,2024-09-20,1.0,61.54
1375.0,1206.0,214.0,2024-10-05,4.0,173.59
1376.0,1003.0,1445.0,2024-04-06,1.0,425.74
1377.0,1681.0,595.0,,1.0,348.13
1378.0,1710.0,1755.0,2024-10-07,5.0,298.03
1379.0,1586.0,1483.0,2025-02-17,2.0,469.9
1380.0,1706.0,2329.0,2024-06-26,1.0,423.44
1381.0,1028.0,444.0,2024-02-18,3.0,75.94
1382.0,1828.0,777.0,2024-03-04,2.0,190.97
1383.0,1648.0,2247.0,2023-09-05,2.0,13.81
1384.0,1559.0,291.0,2024-05-25,,483.78
1385.0,1956.0,2332.0,2023-10-24,5.0,
1386.0,1853.0,24.0,2023-12-26,5.0,464.79
1387.0,1477.0,1427.0,2024-05-05,,280.28
1388.0,1790.0,777.0,2024-07-29,2.0,367.35
1389.0,1191.0,2468.0,2024-12-25,2.0,206.19
1390.0,1081.0,718.0,2024-10-15,4.0,195.1
1391.0,1382.0,2025.0,2023-09-24,,478.58
1392.0,1719.0,1886.0,2024-06-14,4.0,163.76
1393.0,1872.0,894.0,2024-07-16,5.0,367.85
,1912.0,,2023-09-23,3.0,329.99
1395.0,1569.0,49.0,2024-12-22,3.0,152.28
1396.0,1988.0,324.0,2024-05-24,3.0,194.1
1397.0,1616.0,1937.0,2024-03-20,4.0,11.52
1398.0,1983.0,2980.0,2024-07-28,1.0,308.9
1399.0,1843.0,528.0,2023-06-14,5.0,165.33
1400.0,1973.0,1943.0,2024-08-03,5.0,170.98
1401.0,1177.0,2110.0,2023-07-17,4.0,18.68
1402.0,1304.0,750.0,2023-04-10,1.0,
1403.0,1212.0,1485.0,2024-10-20,3.0,196.33
1404.0,,1950.0,2023-09-08,2.0,495.48
1405.0,1954.0,2719.0,2024-12-25,3.0,172.79
,1425.0,1787.0,2023-07-31,1.0,499.15
1407.0,1889.0,2344.0,2024-10-21,2.0,374.33
1408.0,1532.0,148.0,2024-12-05,4.0,434.98
1409.0,1162.0,2373.0,2024-03-16,3.0,218.66
1410.0,1107.0,256.0,2023-10-11,5.0,174.34
1411.0,1915.0,478.0,,5.0,355.99
1412.0,1637.0,115.0,2023-11-26,3.0,498.12
1413.0,1044.0,,2024-04-29,5.0,
1414.0,1151.0,273.0,2023-11-10,5.0,126.56
1415.0,1765.0,2158.0,2024-05-15,,423.8
1416.0,1044.0,688.0,2023-07-26,5.0,64.51
1417.0,1573.0,2744.0,2024-11-02,5.0,114.64
1418.0,1440.0,1677.0,2023-11-23,1.0,293.89
1419.0,1628.0,2537.0,2024-02-20,2.0,365.47
1420.0,1538.0,1692.0,,1.0,227.28
1421.0,1725.0,103.0,2023-12-27,1.0,7.05
1422.0,1901.0,453.0,2024-10-29,1.0,210.29
1423.0,1096.0,2454.0,2023-10-13,3.0,372.82
1424.0,1688.0,94.0,2023-09-07,5.0,355.72
1425.0,1737.0,1247.0,2023-09-24,2.0,488.85
1426.0,1133.0,2161.0,2024-04-25,3.0,97.32
1427.0,1025.0,1632.0,2024-11-11,1.0,494.95
,1611.0,316.0,2024-03-15,2.0,498.81
1429.0,1609.0,206.0,2024-11-16,2.0,9.4
1430.0,1859.0,535.0,2024-03-11,2.0,211.15
1431.0,1481.0,1177.0,2023-05-28,,94.62
1432.0,,1725.0,2024-07-27,1.0,281.53
1433.0,1740.0,1046.0,2023-07-15,1.0,333.23
1434.0,1796.0,2235.0,2024-11-03,2.0,216.46
1435.0,1841.0,1552.0,,1.0,367.62
1436.0,1867.0,1937.0,2023-04-12,3.0,36.29
1437.0,1038.0,2352.0,2023-10-24,4.0,247.44
1438.0,1008.0,2893.0,2023-11-28,5.0,401.53
1439.0,1441.0,501.0,2024-09-27,4.0,364.36
1440.0,1114.0,245.0,2024-03-09,2.0,477.58
1441.0,1732.0,896.0,2024-05-26,2.0,387.9
1442.0,1067.0,1604.0,2024-09-23,2.0,265.9
1443.0,1001.0,1558.0,2023-10-23,3.0,424.57
,1947.0,2756.0,2023-11-14,4.0,299.23
1445.0,1452.0,2020.0,2024-11-17,1.0,485.17
1446.0,1455.0,2099.0,2023-08-05,1.0,182.12
1447.0,,1243.0,,5.0,450.1
,1455.0,2630.0,2023-06-01,2.0,262.39
1449.0,1200.0,2166.0,,3.0,456.09
1450.0,1080.0,2392.0,,2.0,248.72
1451.0,1236.0,2101.0,2024-10-26,1.0,439.19
1452.0,1238.0,1391.0,2024-11-22,3.0,191.77
1453.0,1946.0,191.0,2023-11-17,3.0,326.2
1454.0,1305.0,2838.0,2024-12-02,3.0,214.42
1455.0,1750.0,2011.0,2023-04-30,3.0,334.64
1456.0,1962.0,476.0,2024-06-12,1.0,248.94
1457.0,1694.0,1551.0,2024-09-10,3.0,206.14
1458.0,2000.0,1335.0,2024-08-29,1.0,152.47
1459.0,1164.0,916.0,2024-09-13,1.0,486.81
1460.0,1236.0,2629.0,2023-04-02,5.0,365.23
1461.0,1641.0,,,2.0,304.8
1462.0,1551.0,553.0,2023-04-18,1.0,217.51
,1576.0,2462.0,2023-03-23,5.0,43.1
1464.0,1369.0,2806.0,2023-08-10,4.0,48.19
1465.0,,675.0,2024-03-05,4.0,159.03
1466.0,1505.0,964.0,2024-11-10,3.0,146.53
1467.0,1467.0,2590.0,2024-08-04,1.0,317.05
1468.0,1110.0,1251.0,2024-05-14,2.0,363.32
,1106.0,1571.0,2024-11-25,5.0,499.97
1470.0,1872.0,647.0,2024-06-08,2.0,359.04
1471.0,1015.0,812.0,2023-03-30,2.0,291.26
1472.0,,2050.0,2024-06-04,1.0,13.72
1473.0,1426.0,1880.0,2023-10-10,3.0,186.09
1474.0,1167.0,351.0,2024-02-22,2.0,374.41
1475.0,1347.0,2260.0,2024-03-26,4.0,270.82
1476.0,1766.0,2506.0,2024-12-02,5.0,202.32
1477.0,1348.0,2735.0,2024-01-11,3.0,251.8
1478.0,1346.0,1125.0,2024-08-17,2.0,228.96
1479.0,1822.0,2688.0,2024-12-09,5.0,386.76
1480.0,1817.0,1001.0,2024-07-25,2.0,492.62
1481.0,1605.0,1930.0,2025-01-11,,472.89
1482.0,1297.0,608.0,2024-01-10,3.0,285.15
1483.0,1286.0,,2024-06-19,5.0,262.21
1484.0,1053.0,1600.0,2024-07-21,3.0,73.55
1485.0,1572.0,568.0,2024-04-09,,78.06
1486.0,1778.0,1750.0,2024-08-20,5.0,486.67
1487.0,,2471.0,2023-03-10,3.0,315.32
1488.0,1001.0,2290.0,2023-12-27,1.0,188.59
1489.0,1140.0,80.0,2023-05-11,2.0,387.02
1490.0,1070.0,,2023-11-30,5.0,193.62
1491.0,1303.0,1712.0,2023-09-09,1.0,114.41
1492.0,1179.0,2311.0,,3.0,326.49
1493.0,1473.0,1493.0,2023-04-11,4.0,65.4
,1807.0,147.0,2024-09-21,,39.85
,1002.0,1531.0,2023-04-04,5.0,427.4
1496.0,1042.0,348.0,2023-07-03,3.0,404.7
1497.0,1389.0,2967.0,2024-01-29,2.0,159.77
1498.0,1100.0,1413.0,2023-08-27,4.0,497.38
,1545.0,2622.0,2023-12-25,2.0,387.52
1500.0,1450.0,193.0,2024-10-12,2.0,319.97
1501.0,1708.0,2627.0,2023-06-21,,399.32
1502.0,1168.0,2812.0,2023-12-02,2.0,407.98
1503.0,1257.0,147.0,2023-11-14,2.0,492.09
1504.0,1062.0,1147.0,2024-01-01,5.0,225.23
